source,target,round,type
13,142,0,exemplar
146,142,0,peer
11,191,0,exemplar
136,191,0,peer
46,191,0,print
174,122,0,exemplar
69,122,0,peer
39,122,0,print
38,86,0,exemplar
161,86,0,peer
140,105,0,exemplar
99,105,0,peer
44,4,0,exemplar
100,4,0,peer
197,174,0,exemplar
165,174,0,peer
162,174,0,print
39,11,0,exemplar
114,11,0,peer
109,57,1,exemplar
40,57,1,peer
105,16,1,exemplar
134,16,1,peer
95,79,1,exemplar
30,79,1,peer
142,13,1,exemplar
99,13,1,peer
161,179,1,exemplar
125,179,1,peer
22,189,1,exemplar
143,189,1,peer
156,164,1,exemplar
153,164,1,peer
113,95,1,exemplar
97,95,1,peer
57,83,2,exemplar
137,83,2,peer
57,4,2,exemplar
8,4,2,peer
57,105,2,exemplar
60,105,2,peer
69,45,2,exemplar
183,45,2,peer
156,187,2,exemplar
151,187,2,peer
156,19,2,exemplar
115,19,2,peer
126,19,2,print
45,69,2,exemplar
30,69,2,peer
137,5,2,exemplar
150,5,2,peer
83,154,3,exemplar
83,154,3,peer
19,139,3,exemplar
43,139,3,peer
189,96,3,exemplar
113,96,3,peer
156,73,3,exemplar
72,73,3,peer
122,98,3,exemplar
21,98,3,peer
156,188,3,exemplar
152,188,3,peer
105,49,3,exemplar
51,49,3,peer
73,77,3,exemplar
64,77,3,peer
45,171,4,exemplar
80,171,4,peer
161,179,4,exemplar
192,179,4,peer
18,179,4,print
57,74,4,exemplar
40,74,4,peer
19,139,4,exemplar
2,139,4,peer
4,1,4,exemplar
129,1,4,peer
86,17,4,exemplar
114,17,4,peer
57,70,4,exemplar
132,70,4,peer
13,48,4,exemplar
168,48,4,peer
149,194,5,exemplar
110,194,5,peer
189,96,5,exemplar
65,96,5,peer
105,24,5,exemplar
140,24,5,peer
156,73,5,exemplar
65,73,5,peer
179,192,5,exemplar
179,192,5,peer
191,136,5,exemplar
11,136,5,peer
12,2,5,exemplar
21,2,5,peer
178,32,5,exemplar
40,32,5,peer
187,160,6,exemplar
163,160,6,peer
194,100,6,exemplar
99,100,6,peer
100,194,6,exemplar
143,194,6,peer
178,194,6,print
73,72,6,exemplar
116,72,6,peer
96,72,6,print
139,116,6,exemplar
113,116,6,peer
105,127,6,exemplar
181,127,6,peer
100,57,6,exemplar
66,57,6,peer
152,161,6,exemplar
141,161,6,peer
192,125,7,exemplar
122,125,7,peer
191,136,7,exemplar
196,136,7,peer
95,97,7,exemplar
119,97,7,peer
194,149,7,exemplar
143,149,7,peer
2,149,7,print
57,99,7,exemplar
181,99,7,peer
179,192,7,exemplar
30,192,7,peer
142,192,7,print
100,2,7,exemplar
12,2,7,peer
2,95,7,exemplar
39,95,7,peer
69,95,7,print
70,75,8,exemplar
52,75,8,peer
5,137,8,exemplar
127,137,8,peer
45,171,8,exemplar
183,171,8,peer
86,171,8,print
57,83,8,exemplar
137,83,8,peer
100,2,8,exemplar
133,2,8,peer
57,70,8,exemplar
71,70,8,peer
179,192,8,exemplar
79,192,8,peer
81,192,8,print
73,198,8,exemplar
69,198,8,peer
73,78,9,exemplar
75,78,9,peer
57,70,9,exemplar
63,70,9,peer
105,127,9,exemplar
140,127,9,peer
75,76,9,exemplar
37,76,9,peer
73,13,9,exemplar
94,13,9,peer
200,13,9,print
192,125,9,exemplar
62,125,9,peer
16,125,9,print
100,185,9,exemplar
20,185,9,peer
2,154,9,exemplar
119,154,9,peer
105,127,10,exemplar
129,127,10,peer
127,8,10,exemplar
21,8,10,peer
127,105,10,exemplar
99,105,10,peer
75,76,10,exemplar
87,76,10,peer
122,98,10,exemplar
32,98,10,peer
127,181,10,exemplar
140,181,10,peer
125,192,10,exemplar
124,192,10,peer
154,177,10,exemplar
138,177,10,peer
2,58,11,exemplar
140,58,11,peer
2,95,11,exemplar
112,95,11,peer
192,84,11,exemplar
93,84,11,peer
127,150,11,exemplar
149,150,11,peer
57,200,11,exemplar
76,200,11,peer
154,172,11,exemplar
26,172,11,peer
97,96,11,exemplar
113,96,11,peer
127,105,11,exemplar
16,105,11,peer
134,105,11,print
109,57,12,exemplar
54,57,12,peer
179,31,12,exemplar
71,31,12,peer
13,142,12,exemplar
48,142,12,peer
57,83,12,exemplar
126,83,12,peer
95,83,12,print
70,109,12,exemplar
112,109,12,peer
2,95,12,exemplar
112,95,12,peer
192,179,12,exemplar
26,179,12,peer
57,70,12,exemplar
67,70,12,peer
179,31,13,exemplar
71,31,13,peer
154,34,13,exemplar
145,34,13,peer
57,99,13,exemplar
97,99,13,peer
105,16,13,exemplar
49,16,13,peer
99,96,13,exemplar
112,96,13,peer
156,187,13,exemplar
184,187,13,peer
127,22,13,exemplar
114,22,13,peer
105,127,13,exemplar
119,127,13,peer
127,181,14,exemplar
129,181,14,peer
156,181,14,print
192,122,14,exemplar
45,122,14,peer
69,198,14,exemplar
78,198,14,peer
192,69,14,exemplar
30,69,14,peer
99,142,14,exemplar
99,142,14,peer
13,142,14,print
57,99,14,exemplar
140,99,14,peer
75,76,14,exemplar
80,76,14,peer
122,118,14,exemplar
114,118,14,peer
127,137,15,exemplar
6,137,15,peer
137,177,15,exemplar
144,177,15,peer
179,31,15,exemplar
30,31,15,peer
149,194,15,exemplar
133,194,15,peer
181,14,15,exemplar
26,14,15,peer
57,70,15,exemplar
57,70,15,peer
127,22,15,exemplar
141,22,15,peer
105,88,15,exemplar
108,88,15,peer
187,172,16,exemplar
188,172,16,peer
122,68,16,exemplar
124,68,16,peer
96,189,16,exemplar
22,189,16,peer
137,155,16,exemplar
54,155,16,peer
70,80,16,exemplar
143,80,16,peer
57,20,16,exemplar
54,20,16,peer
76,32,16,exemplar
54,32,16,peer
31,134,16,exemplar
45,134,16,peer
99,56,17,exemplar
145,56,17,peer
172,145,17,exemplar
19,145,17,peer
83,81,17,exemplar
32,81,17,peer
179,31,17,exemplar
141,31,17,peer
70,109,17,exemplar
110,109,17,peer
120,109,17,print
83,144,17,exemplar
137,144,17,peer
122,118,17,exemplar
174,118,17,peer
99,142,17,exemplar
99,142,17,peer
192,193,18,exemplar
22,193,18,peer
172,187,18,exemplar
188,187,18,peer
95,82,18,exemplar
59,82,18,peer
192,122,18,exemplar
58,122,18,peer
137,34,18,exemplar
153,34,18,peer
179,31,18,exemplar
141,31,18,peer
137,2,18,exemplar
113,2,18,peer
70,87,18,exemplar
52,87,18,peer
187,156,19,exemplar
151,156,19,peer
2,3,19,exemplar
177,3,19,peer
127,128,19,exemplar
105,128,19,peer
95,112,19,exemplar
64,112,19,peer
137,34,19,exemplar
10,34,19,peer
57,83,19,exemplar
178,83,19,peer
57,200,19,exemplar
41,200,19,peer
137,162,19,exemplar
165,162,19,peer
101,162,19,print
