round,new_node_id,parent_node_id,path
0,200,156,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0000/node_0156.png
0,201,139,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0000/node_0139.png
2,202,129,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0002/node_0129.png
2,203,186,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0002/node_0186.png
4,204,30,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0004/node_0030.png
4,205,186,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0004/node_0186.png
6,206,189,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0006/node_0189.png
6,207,192,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0006/node_0192.png
8,208,151,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0008/node_0151.png
8,209,104,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0008/node_0104.png
10,210,147,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0010/node_0147.png
10,211,156,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0010/node_0156.png
12,212,31,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0012/node_0031.png
12,213,151,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0012/node_0151.png
14,214,179,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0014/node_0179.png
14,215,124,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0014/node_0124.png
16,216,184,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0016/node_0184.png
16,217,43,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0016/node_0043.png
18,218,213,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0018/node_0213.png
18,219,38,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0018/node_0038.png
20,220,11,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0020/node_0011.png
20,221,134,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/runs_env_plus_artist/batch_runs/batch-3x3-20260306_195611-config_env_plus_artist-t20-sp2x2-gk120/e2-s2-r1-norm_only-differentiation_only-rr1p00/generated/round_0020/node_0134.png
