id,path,S,M,I
197,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/images/191901.jpg,2.2,1.8,2.0
198,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/images/192172.jpg,1.0,1.0,1.0
199,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/images/7953.jpg,2.2,1.8,2.0
200,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0000/node_0156.png,1.0,1.0,1.0
201,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0000/node_0139.png,5.600000000000002,4.000000000000001,15.0
202,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0000/node_0128.png,1.0,1.0,1.0
203,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0000/node_0169.png,1.0,1.0,1.0
204,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0002/node_0138.png,0.9,0.9,0.8
205,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0002/node_0186.png,0.9,0.9,0.8
206,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0002/node_0189.png,0.9,0.9,0.8
207,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0002/node_0108.png,0.9,0.9,0.8
208,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0004/node_0039.png,0.9,0.9,0.8
209,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0004/node_0156.png,3.3600000000000003,2.8,4.4
210,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0004/node_0137.png,0.9,0.9,0.8
211,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0004/node_0170.png,3.7,3.660000000000001,9.4
212,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0006/node_0201.png,0.9,0.9,0.8
213,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0006/node_0137.png,3.18,2.42,2.6
214,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0006/node_0055.png,0.9,1.44,3.2
215,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0006/node_0120.png,0.9,0.9,0.8
216,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0008/node_0193.png,0.9,0.9,0.8
217,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0008/node_0148.png,0.9,0.9,0.8
218,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0008/node_0211.png,0.81,1.1340000000000001,1.9200000000000004
219,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0008/node_0201.png,3.3800000000000003,2.62,3.6
220,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0010/node_0186.png,2.1600000000000006,2.0,3.4000000000000004
221,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0010/node_0108.png,4.080000000000002,3.720000000000002,11.600000000000001
222,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0010/node_0192.png,0.9,0.9,0.8
223,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0010/node_0016.png,0.9,0.9,0.8
224,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0012/node_0119.png,0.9,0.9,0.8
225,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0012/node_0211.png,1.8900000000000001,2.0340000000000003,3.5200000000000005
226,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0012/node_0219.png,4.182,3.058,3.2800000000000002
227,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0012/node_0126.png,0.9,0.9,0.8
228,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0014/node_0154.png,0.9,0.9,0.8
229,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0014/node_0195.png,0.9,0.9,0.8
230,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0014/node_0055.png,3.2800000000000016,7.460000000000004,30.0
231,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0014/node_0213.png,2.982,2.258,2.2800000000000002
232,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0016/node_0133.png,0.9,0.9,0.8
233,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0016/node_0143.png,2.6399999999999997,1.7000000000000002,4.2
234,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0016/node_0157.png,0.9,1.44,3.2
235,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0016/node_0152.png,0.9,0.9,0.8
236,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0018/node_0093.png,0.9,1.26,2.4000000000000004
237,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0018/node_0233.png,1.296,0.81,2.5600000000000005
238,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0018/node_0191.png,0.9,0.9,0.8
239,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0018/node_0066.png,3.0,1.7000000000000002,5.800000000000001
240,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0020/node_0199.png,0.9,0.9,0.8
241,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0020/node_0226.png,2.8038000000000003,2.1122000000000005,2.024
242,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0020/node_0013.png,0.9,1.6199999999999999,4.0
243,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0020/node_0131.png,2.1,4.280000000000001,13.600000000000001
244,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0022/node_0126.png,1.9800000000000002,1.62,1.6
245,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0022/node_0143.png,4.260000000000001,2.42,7.4
246,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0022/node_0168.png,0.9,0.9,0.8
247,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0022/node_0071.png,0.9,0.9,0.8
248,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0024/node_0128.png,4.940000000000003,4.000000000000002,15.200000000000001
249,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0024/node_0209.png,3.1440000000000006,2.6,3.7200000000000006
250,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0024/node_0038.png,1.08,0.9,1.6
251,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0024/node_0161.png,0.9,0.9,0.8
252,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0026/node_0134.png,0.9,0.9,0.8
253,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0026/node_0121.png,0.9,1.08,1.6
254,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0026/node_0147.png,0.9,0.9,0.8
255,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0026/node_0141.png,0.9,0.9,0.8
256,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0028/node_0176.png,0.9,0.9,0.8
257,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0028/node_0243.png,0.81,2.772000000000001,8.480000000000002
258,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0028/node_0136.png,2.1,2.24,4.2
259,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0028/node_0241.png,1.4434200000000004,1.1809800000000004,0.8192000000000003
260,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0030/node_0131.png,3.18,5.500000000000002,16.4
261,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0030/node_0197.png,0.9,0.9,0.8
262,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0030/node_0195.png,1.9800000000000002,1.62,1.6
263,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0030/node_0194.png,0.9,0.9,0.8
264,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0032/node_0172.png,0.9,0.9,0.8
265,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0032/node_0134.png,1.9800000000000002,1.62,1.6
266,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0032/node_0168.png,1.9800000000000002,1.62,1.6
267,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0032/node_0173.png,0.9,0.9,0.8
268,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0034/node_0168.png,3.0600000000000005,2.3400000000000003,2.4000000000000004
269,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0034/node_0249.png,1.7496000000000005,1.62,2.1760000000000006
270,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0034/node_0160.png,0.9,1.26,2.4000000000000004
271,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0034/node_0245.png,2.7540000000000004,1.4580000000000002,5.120000000000001
272,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0036/node_0231.png,1.6038000000000003,1.3122000000000003,1.0240000000000002
273,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0036/node_0040.png,1.9799999999999998,0.9,5.6000000000000005
274,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0036/node_0260.png,1.7820000000000003,4.230000000000002,12.32
275,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0036/node_0098.png,0.9,1.44,3.2
276,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0038/node_0239.png,1.6199999999999999,0.81,3.8400000000000007
277,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0038/node_0258.png,0.81,1.296,2.5600000000000005
278,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0038/node_0226.png,2.6838,2.0322,1.8240000000000003
279,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0038/node_0041.png,0.9,0.9,0.8
280,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0040/node_0274.png,1.6038000000000003,3.807000000000002,9.856000000000002
281,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0040/node_0071.png,1.9800000000000002,1.62,1.6
282,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0040/node_0134.png,3.0600000000000005,2.3400000000000003,2.4000000000000004
283,/Users/1532016078qq.com/Desktop/MACS 37005/pj/agentic_simulation/renaissance_style_mvp/batch_outputs_v2_big/A3_selfConsistencyOnly/generated/round_0040/node_0059.png,1.26,0.9,2.4000000000000004
