source,target,round,type
119,137,0,exemplar
8,137,0,peer
40,54,0,exemplar
97,54,0,peer
137,119,0,exemplar
82,119,0,peer
42,40,0,exemplar
44,40,0,peer
40,42,0,exemplar
6,42,0,peer
140,105,0,exemplar
16,105,0,peer
137,6,0,exemplar
44,6,0,peer
137,75,0,exemplar
52,75,0,peer
40,54,1,exemplar
44,54,1,peer
54,119,1,exemplar
59,119,1,peer
54,40,1,exemplar
57,40,1,peer
54,140,1,exemplar
127,140,1,peer
119,95,1,exemplar
143,95,1,peer
75,71,1,exemplar
41,71,1,peer
119,127,1,exemplar
119,127,1,peer
54,64,1,exemplar
54,64,1,peer
140,105,2,exemplar
130,105,2,peer
119,6,2,exemplar
21,6,2,peer
6,44,2,exemplar
143,44,2,peer
40,100,2,exemplar
2,100,2,peer
127,22,2,exemplar
23,22,2,peer
40,15,2,exemplar
143,15,2,peer
44,39,2,exemplar
100,39,2,peer
40,57,2,exemplar
143,57,2,peer
6,54,3,exemplar
43,54,3,peer
54,6,3,exemplar
11,6,3,peer
54,140,3,exemplar
8,140,3,peer
6,44,3,exemplar
6,44,3,peer
119,95,3,exemplar
143,95,3,peer
54,99,3,exemplar
97,99,3,peer
44,38,3,exemplar
18,38,3,peer
6,114,3,exemplar
6,114,3,peer
6,44,4,exemplar
140,44,4,peer
140,105,4,exemplar
128,105,4,peer
44,137,4,exemplar
8,137,4,peer
40,100,4,exemplar
57,100,4,peer
44,71,4,exemplar
63,71,4,peer
54,42,4,exemplar
41,42,4,peer
105,127,4,exemplar
59,127,4,peer
127,22,4,exemplar
38,22,4,peer
44,54,5,exemplar
53,54,5,peer
54,44,5,exemplar
147,44,5,peer
71,105,5,exemplar
128,105,5,peer
44,137,5,exemplar
127,137,5,peer
54,119,5,exemplar
57,119,5,peer
119,95,5,exemplar
82,95,5,peer
44,71,5,exemplar
63,71,5,peer
54,99,5,exemplar
42,99,5,peer
172,156,6,exemplar
165,156,6,peer
44,54,6,exemplar
21,54,6,peer
119,137,6,exemplar
6,137,6,peer
54,119,6,exemplar
66,119,6,peer
119,95,6,exemplar
66,95,6,peer
44,71,6,exemplar
155,71,6,peer
54,6,6,exemplar
147,6,6,peer
54,99,6,exemplar
42,99,6,peer
119,54,7,exemplar
42,54,7,peer
119,137,7,exemplar
150,137,7,peer
54,119,7,exemplar
54,119,7,peer
119,95,7,exemplar
97,95,7,peer
137,71,7,exemplar
76,71,7,peer
71,105,7,exemplar
23,105,7,peer
54,6,7,exemplar
21,6,7,peer
54,140,7,exemplar
54,140,7,peer
119,54,8,exemplar
143,54,8,peer
119,137,8,exemplar
175,137,8,peer
54,119,8,exemplar
137,119,8,peer
137,71,8,exemplar
63,71,8,peer
54,6,8,exemplar
42,6,8,peer
54,40,8,exemplar
9,40,8,peer
137,127,8,exemplar
140,127,8,peer
127,22,8,exemplar
18,22,8,peer
119,54,9,exemplar
97,54,9,peer
54,119,9,exemplar
110,119,9,peer
137,71,9,exemplar
41,71,9,peer
119,95,9,exemplar
39,95,9,peer
71,105,9,exemplar
23,105,9,peer
54,140,9,exemplar
147,140,9,peer
127,22,9,exemplar
127,22,9,peer
54,15,9,exemplar
129,15,9,peer
119,54,10,exemplar
140,54,10,peer
54,119,10,exemplar
43,119,10,peer
60,119,10,print
137,71,10,exemplar
110,71,10,peer
119,137,10,exemplar
66,137,10,peer
119,95,10,exemplar
97,95,10,peer
71,105,10,exemplar
24,105,10,peer
54,6,10,exemplar
2,6,10,peer
54,140,10,exemplar
29,140,10,peer
119,54,11,exemplar
21,54,11,peer
137,71,11,exemplar
41,71,11,peer
71,105,11,exemplar
60,105,11,peer
54,6,11,exemplar
18,6,11,peer
172,156,11,exemplar
188,156,11,peer
54,140,11,exemplar
137,140,11,peer
54,44,11,exemplar
40,44,11,peer
105,127,11,exemplar
9,127,11,peer
137,71,12,exemplar
75,71,12,peer
71,105,12,exemplar
99,105,12,peer
54,6,12,exemplar
8,6,12,peer
172,156,12,exemplar
0,156,12,peer
6,137,12,exemplar
119,137,12,peer
119,95,12,exemplar
112,95,12,peer
54,140,12,exemplar
54,140,12,peer
54,44,12,exemplar
137,44,12,peer
6,54,13,exemplar
155,54,13,peer
137,71,13,exemplar
110,71,13,peer
71,105,13,exemplar
181,105,13,peer
54,6,13,exemplar
119,6,13,peer
6,137,13,exemplar
5,137,13,peer
54,119,13,exemplar
53,119,13,peer
119,95,13,exemplar
110,95,13,peer
105,127,13,exemplar
5,127,13,peer
6,54,14,exemplar
21,54,14,peer
137,71,14,exemplar
44,71,14,peer
71,105,14,exemplar
24,105,14,peer
54,6,14,exemplar
8,6,14,peer
6,137,14,exemplar
154,137,14,peer
54,119,14,exemplar
57,119,14,peer
119,95,14,exemplar
12,95,14,peer
54,140,14,exemplar
147,140,14,peer
6,54,15,exemplar
57,54,15,peer
71,105,15,exemplar
130,105,15,peer
54,6,15,exemplar
143,6,15,peer
6,137,15,exemplar
175,137,15,peer
119,95,15,exemplar
116,95,15,peer
127,22,15,exemplar
189,22,15,peer
54,40,15,exemplar
15,40,15,peer
40,100,15,exemplar
20,100,15,peer
6,54,16,exemplar
143,54,16,peer
137,71,16,exemplar
76,71,16,peer
71,105,16,exemplar
100,105,16,peer
16,105,16,print
54,6,16,exemplar
139,6,16,peer
6,137,16,exemplar
150,137,16,peer
119,95,16,exemplar
119,95,16,peer
54,119,16,exemplar
21,119,16,peer
54,140,16,exemplar
44,140,16,peer
137,71,17,exemplar
132,71,17,peer
71,105,17,exemplar
130,105,17,peer
54,6,17,exemplar
137,6,17,peer
119,95,17,exemplar
40,95,17,peer
54,119,17,exemplar
44,119,17,peer
54,140,17,exemplar
127,140,17,peer
6,44,17,exemplar
21,44,17,peer
105,127,17,exemplar
137,127,17,peer
137,71,18,exemplar
155,71,18,peer
71,105,18,exemplar
128,105,18,peer
54,6,18,exemplar
147,6,18,peer
119,95,18,exemplar
39,95,18,peer
6,137,18,exemplar
150,137,18,peer
6,119,18,exemplar
44,119,18,peer
54,140,18,exemplar
44,140,18,peer
6,44,18,exemplar
155,44,18,peer
137,71,19,exemplar
75,71,19,peer
71,105,19,exemplar
181,105,19,peer
54,6,19,exemplar
147,6,19,peer
6,54,19,exemplar
99,54,19,peer
119,95,19,exemplar
12,95,19,peer
6,119,19,exemplar
44,119,19,peer
54,140,19,exemplar
129,140,19,peer
172,156,19,exemplar
128,156,19,peer
