source,target,round,type
40,54,0,exemplar
43,54,0,peer
152,54,0,print
54,40,0,exemplar
54,40,0,peer
139,43,0,exemplar
64,43,0,peer
152,43,0,print
43,139,0,exemplar
6,139,0,peer
88,139,0,print
137,59,0,exemplar
137,59,0,peer
48,59,0,print
40,185,0,exemplar
112,185,0,peer
41,185,0,print
139,6,0,exemplar
8,6,0,peer
175,76,0,exemplar
143,76,0,peer
124,122,0,exemplar
69,122,0,peer
93,123,0,exemplar
140,123,0,peer
164,123,0,print
93,124,0,exemplar
171,124,0,peer
193,28,0,exemplar
38,28,0,peer
194,28,0,print
124,93,0,exemplar
92,93,0,peer
78,93,0,print
128,169,0,exemplar
48,169,0,peer
128,160,0,exemplar
161,160,0,peer
191,136,0,exemplar
191,136,0,peer
156,128,1,exemplar
156,128,1,peer
185,128,1,print
128,169,1,exemplar
174,169,1,peer
128,130,1,exemplar
168,130,1,peer
6,114,1,exemplar
12,114,1,peer
54,64,1,exemplar
119,64,1,peer
14,64,1,print
40,181,1,exemplar
127,181,1,peer
139,115,1,exemplar
39,115,1,peer
40,15,1,exemplar
54,15,1,peer
93,124,1,exemplar
93,124,1,peer
156,157,1,exemplar
101,157,1,peer
181,25,1,exemplar
195,25,1,peer
75,25,1,print
128,166,1,exemplar
101,166,1,peer
56,13,1,exemplar
196,13,1,peer
169,179,1,exemplar
31,179,1,peer
156,128,2,exemplar
108,128,2,peer
43,139,2,exemplar
155,139,2,peer
128,156,2,exemplar
188,156,2,peer
155,54,2,exemplar
119,54,2,peer
26,54,2,print
54,181,2,exemplar
129,181,2,peer
161,181,2,print
139,43,2,exemplar
64,43,2,peer
175,76,2,exemplar
87,76,2,peer
54,112,2,exemplar
99,112,2,peer
124,122,2,exemplar
193,122,2,peer
193,28,2,exemplar
183,28,2,peer
173,28,2,print
124,93,2,exemplar
198,93,2,peer
115,93,2,print
166,136,2,exemplar
145,136,2,peer
196,136,2,print
128,166,2,exemplar
48,166,2,peer
156,128,3,exemplar
50,128,3,peer
128,156,3,exemplar
172,156,3,peer
156,151,3,exemplar
156,151,3,peer
156,184,3,exemplar
167,184,3,peer
28,184,3,print
128,169,3,exemplar
179,169,3,peer
112,181,3,exemplar
129,181,3,peer
196,181,3,print
156,188,3,exemplar
196,188,3,peer
54,112,3,exemplar
42,112,3,peer
93,124,3,exemplar
171,124,3,peer
193,28,3,exemplar
192,28,3,peer
43,139,4,exemplar
41,139,4,peer
10,139,4,print
184,151,4,exemplar
0,151,4,peer
151,184,4,exemplar
0,184,4,peer
128,169,4,exemplar
197,169,4,peer
155,54,4,exemplar
140,54,4,peer
17,54,4,print
110,76,4,exemplar
110,76,4,peer
76,110,4,exemplar
66,110,4,peer
155,22,4,exemplar
18,22,4,peer
124,93,4,exemplar
134,93,4,peer
181,25,4,exemplar
101,25,4,peer
209,211,4,exemplar
209,211,4,peer
28,170,4,exemplar
77,170,4,peer
151,156,5,exemplar
188,156,5,peer
184,151,5,exemplar
155,151,5,peer
163,151,5,print
151,184,5,exemplar
165,184,5,peer
128,169,5,exemplar
152,169,5,peer
93,124,5,exemplar
92,124,5,peer
54,155,5,exemplar
100,155,5,peer
155,54,5,exemplar
155,54,5,peer
151,33,5,exemplar
191,33,5,peer
80,33,5,print
156,188,5,exemplar
195,188,5,peer
139,116,5,exemplar
112,116,5,peer
156,128,6,exemplar
156,128,6,peer
184,151,6,exemplar
145,151,6,peer
151,184,6,exemplar
162,184,6,peer
128,169,6,exemplar
61,169,6,peer
