source,target,round,type
119,137,0,exemplar
8,137,0,peer
148,137,0,print
40,54,0,exemplar
42,54,0,peer
137,119,0,exemplar
59,119,0,peer
148,119,0,print
42,40,0,exemplar
57,40,0,peer
84,40,0,print
40,42,0,exemplar
40,42,0,peer
44,42,0,print
140,105,0,exemplar
16,105,0,peer
39,105,0,print
137,6,0,exemplar
147,6,0,peer
137,75,0,exemplar
67,75,0,peer
91,122,0,exemplar
69,122,0,peer
156,157,0,exemplar
152,157,0,peer
159,157,0,print
193,28,0,exemplar
33,28,0,peer
136,191,0,exemplar
26,191,0,peer
191,191,0,print
13,142,0,exemplar
48,142,0,peer
75,142,0,print
148,91,0,exemplar
141,91,0,peer
26,25,0,exemplar
103,25,0,peer
105,36,0,exemplar
61,36,0,peer
119,54,1,exemplar
143,54,1,peer
184,54,1,print
54,119,1,exemplar
54,119,1,peer
54,155,1,exemplar
21,155,1,peer
119,95,1,exemplar
39,95,1,peer
75,71,1,exemplar
66,71,1,peer
15,71,1,print
71,38,1,exemplar
82,38,1,peer
156,128,1,exemplar
137,128,1,peer
54,64,1,exemplar
41,64,1,peer
38,28,1,exemplar
125,28,1,peer
38,142,1,exemplar
94,142,1,peer
26,25,1,exemplar
195,25,1,peer
70,25,1,print
105,36,1,exemplar
89,36,1,peer
176,124,1,exemplar
68,124,1,peer
124,198,1,exemplar
90,198,1,peer
124,176,1,exemplar
134,176,1,peer
88,158,1,exemplar
182,158,1,peer
75,158,1,print
54,155,2,exemplar
42,155,2,peer
54,42,2,exemplar
57,42,2,peer
127,105,2,exemplar
128,105,2,peer
155,6,2,exemplar
40,6,2,peer
162,6,2,print
54,99,2,exemplar
57,99,2,peer
155,113,2,exemplar
143,113,2,peer
183,113,2,print
119,126,2,exemplar
59,126,2,peer
105,127,2,exemplar
8,127,2,peer
105,36,2,exemplar
108,36,2,peer
136,191,2,exemplar
153,191,2,peer
6,17,2,exemplar
6,17,2,peer
186,158,2,exemplar
182,158,2,peer
91,173,2,exemplar
125,173,2,peer
158,56,2,exemplar
88,56,2,peer
42,103,2,exemplar
96,103,2,peer
158,186,2,exemplar
65,186,2,peer
42,54,3,exemplar
40,54,3,peer
54,119,3,exemplar
54,119,3,peer
54,42,3,exemplar
147,42,3,peer
126,42,3,print
54,99,3,exemplar
57,99,3,peer
119,126,3,exemplar
59,126,3,peer
76,126,3,print
119,128,3,exemplar
162,128,3,peer
119,127,3,exemplar
181,127,3,peer
54,181,3,exemplar
129,181,3,peer
105,36,3,exemplar
88,36,3,peer
17,7,3,exemplar
58,7,3,peer
126,198,3,exemplar
30,198,3,peer
71,123,3,exemplar
121,123,3,peer
42,103,3,exemplar
102,103,3,peer
91,192,3,exemplar
125,192,3,peer
191,136,3,exemplar
58,136,3,peer
128,49,3,exemplar
85,49,3,peer
183,49,3,print
54,42,4,exemplar
147,42,4,peer
128,156,4,exemplar
196,156,4,peer
119,126,4,exemplar
59,126,4,peer
75,126,4,print
127,128,4,exemplar
152,128,4,peer
128,127,4,exemplar
9,127,4,peer
119,137,4,exemplar
6,137,4,peer
64,137,4,print
42,113,4,exemplar
110,113,4,peer
73,113,4,print
42,64,4,exemplar
41,64,4,peer
17,28,4,exemplar
170,28,4,peer
176,28,4,print
99,142,4,exemplar
129,142,4,peer
103,142,4,print
103,25,4,exemplar
181,25,4,peer
28,17,4,exemplar
200,17,4,peer
71,123,4,exemplar
132,123,4,peer
124,176,4,exemplar
16,176,4,peer
110,176,4,print
158,186,4,exemplar
117,186,4,peer
42,54,5,exemplar
42,54,5,peer
54,119,5,exemplar
6,119,5,peer
119,126,5,exemplar
194,126,5,peer
127,128,5,exemplar
108,128,5,peer
128,127,5,exemplar
23,127,5,peer
119,137,5,exemplar
6,137,5,peer
127,105,5,exemplar
127,105,5,peer
119,6,5,exemplar
21,6,5,peer
105,36,5,exemplar
99,36,5,peer
17,28,5,exemplar
171,28,5,peer
99,142,5,exemplar
129,142,5,peer
136,191,5,exemplar
136,191,5,peer
156,157,5,exemplar
153,157,5,peer
66,157,5,print
126,198,5,exemplar
110,198,5,peer
42,103,5,exemplar
97,103,5,peer
158,186,5,exemplar
111,186,5,peer
188,186,5,print
42,54,6,exemplar
99,54,6,peer
54,42,6,exemplar
20,42,6,peer
127,128,6,exemplar
82,128,6,peer
128,127,6,exemplar
140,127,6,peer
95,127,6,print
127,137,6,exemplar
154,137,6,peer
127,105,6,exemplar
100,105,6,peer
54,6,6,exemplar
147,6,6,peer
54,155,6,exemplar
140,155,6,peer
87,155,6,print
17,28,6,exemplar
183,28,6,peer
99,142,6,exemplar
129,142,6,peer
156,157,6,exemplar
156,157,6,peer
71,123,6,exemplar
132,123,6,peer
42,103,6,exemplar
104,103,6,peer
124,122,6,exemplar
58,122,6,peer
17,7,6,exemplar
32,7,6,peer
186,158,6,exemplar
61,158,6,peer
42,54,7,exemplar
44,54,7,peer
137,127,7,exemplar
181,127,7,peer
127,137,7,exemplar
119,137,7,peer
54,119,7,exemplar
57,119,7,peer
137,126,7,exemplar
41,126,7,peer
127,105,7,exemplar
24,105,7,peer
54,6,7,exemplar
11,6,7,peer
81,6,7,print
119,95,7,exemplar
116,95,7,peer
99,142,7,exemplar
35,142,7,peer
105,36,7,exemplar
65,36,7,peer
71,123,7,exemplar
120,123,7,peer
54,103,7,exemplar
100,103,7,peer
136,191,7,exemplar
39,191,7,peer
57,191,7,print
124,122,7,exemplar
118,122,7,peer
103,25,7,exemplar
102,25,7,peer
63,25,7,print
17,7,7,exemplar
29,7,7,peer
119,54,8,exemplar
143,54,8,peer
137,127,8,exemplar
181,127,8,peer
192,127,8,print
127,137,8,exemplar
119,137,8,peer
54,119,8,exemplar
54,119,8,peer
127,105,8,exemplar
23,105,8,peer
54,6,8,exemplar
54,6,8,peer
178,6,8,print
119,95,8,exemplar
66,95,8,peer
54,64,8,exemplar
111,64,8,peer
99,142,8,exemplar
180,142,8,peer
105,36,8,exemplar
99,36,8,peer
156,157,8,exemplar
153,157,8,peer
103,25,8,exemplar
180,25,8,peer
126,198,8,exemplar
77,198,8,peer
158,186,8,exemplar
88,186,8,peer
124,176,8,exemplar
93,176,8,peer
91,192,8,exemplar
179,192,8,peer
137,127,9,exemplar
140,127,9,peer
127,127,9,print
127,137,9,exemplar
44,137,9,peer
137,119,9,exemplar
54,119,9,peer
127,105,9,exemplar
57,105,9,peer
137,126,9,exemplar
154,126,9,peer
128,156,9,exemplar
153,156,9,peer
137,155,9,exemplar
40,155,9,peer
54,64,9,exemplar
43,64,9,peer
17,28,9,exemplar
33,28,9,peer
103,25,9,exemplar
162,25,9,peer
136,191,9,exemplar
136,191,9,peer
192,122,9,exemplar
148,122,9,peer
126,198,9,exemplar
38,198,9,peer
176,198,9,print
6,17,9,exemplar
173,17,9,peer
25,17,9,print
186,158,9,exemplar
56,158,9,peer
55,158,9,print
137,127,10,exemplar
59,127,10,peer
127,137,10,exemplar
5,137,10,peer
119,54,10,exemplar
6,54,10,peer
137,119,10,exemplar
53,119,10,peer
127,105,10,exemplar
181,105,10,peer
54,42,10,exemplar
112,42,10,peer
127,128,10,exemplar
50,128,10,peer
127,181,10,exemplar
129,181,10,peer
181,142,10,exemplar
138,142,10,peer
105,36,10,exemplar
65,36,10,peer
102,36,10,print
103,25,10,exemplar
101,25,10,peer
136,191,10,exemplar
136,191,10,peer
191,191,10,print
126,198,10,exemplar
73,198,10,peer
71,123,10,exemplar
63,123,10,peer
81,123,10,print
54,103,10,exemplar
100,103,10,peer
28,103,10,print
17,7,10,exemplar
1,7,10,peer
137,127,11,exemplar
5,127,11,peer
127,137,11,exemplar
76,137,11,peer
77,137,11,print
119,54,11,exemplar
43,54,11,peer
127,105,11,exemplar
127,105,11,peer
137,126,11,exemplar
2,126,11,peer
127,128,11,exemplar
108,128,11,peer
137,6,11,exemplar
8,6,11,peer
189,6,11,print
119,95,11,exemplar
97,95,11,peer
157,95,11,print
181,142,11,exemplar
138,142,11,peer
103,25,11,exemplar
26,25,11,peer
187,25,11,print
17,28,11,exemplar
173,28,11,peer
136,191,11,exemplar
101,191,11,peer
126,198,11,exemplar
73,198,11,peer
54,103,11,exemplar
104,103,11,peer
137,103,11,print
156,157,11,exemplar
167,157,11,peer
17,7,11,exemplar
21,7,11,peer
137,127,12,exemplar
59,127,12,peer
127,137,12,exemplar
59,137,12,peer
119,54,12,exemplar
6,54,12,peer
127,105,12,exemplar
24,105,12,peer
127,128,12,exemplar
